order_release_id,customer_paid_amount,total_commission_plus_tcs_tds_deduction,total_logistics_deduction,vendor_payout_amount,source_file
8291252674,798.998,-145.989,-176.9764,476.0346,02-2025
8313051777,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8313288572,798.998,-145.989,-86.1164,566.8946,02-2025
8301180869,798.998,-145.989,-86.1164,566.8946,02-2025
8291492996,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8299161116,798.998,-145.987,-181.72,471.29300000000006,02-2025
8306754845,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8316847305,499.002,-91.174,-66.0564,341.7696,02-2025
8318714632,899.0,-164.26,-218.3,516.44,02-2025
8316777052,798.998,-145.989,-86.1164,566.8946,02-2025
8321918598,799.008,-145.989,-80.2164,572.7946,02-2025
8294334136,599.004,-109.445,-87.2964,402.2586,02-2025
8308506861,798.998,-145.989,-176.9764,476.0346,02-2025
8299889018,599.004,-109.445,-86.14,403.415,02-2025
8309648008,798.998,-145.989,-134.52,518.491,02-2025
8311772928,798.998,-145.989,-181.72,471.291,02-2025
8313375579,798.998,-145.989,-181.72,471.291,02-2025
8318352192,798.998,-145.989,-181.72,471.291,02-2025
8307844400,799.008,-145.989,-80.2164,572.7946,02-2025
8313855325,999.002,-182.531,-218.3,598.169,02-2025
8293277188,599.004,-109.445,-76.6764,412.8786,02-2025
8287684865,798.998,-145.989,-176.9764,476.0346,02-2025
8291120382,649.005,-118.581,-168.7164,361.7026,02-2025
8302718901,599.004,-109.445,-167.5364,322.0186,02-2025
8308358064,798.998,-145.989,-181.72,471.291,02-2025
8297176738,599.004,-109.447,-213.58,275.973,02-2025
8297536651,949.001,-173.396,-181.72,593.884,02-2025
8308107326,499.002,-91.174,-66.0564,341.7696,02-2025
8309475890,949.001,-173.396,-181.72,593.884,02-2025
8307259177,599.004,-109.445,-213.58,275.975,02-2025
8307490355,599.004,-109.445,-177.0,312.555,02-2025
8314339727,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8319385433,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8320692483,599.004,-109.445,-213.58,275.975,02-2025
8282415527,449.001,-82.039,-204.14,162.82100000000003,02-2025
8291400764,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8307005878,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8308062459,798.998,-145.989,-176.9764,476.0346,02-2025
8284820373,698.9960000000001,-127.718,-177.0,394.282,02-2025
8306891925,499.002,-91.174,-67.2364,340.5896,02-2025
8308069068,698.9960000000001,-127.718,-129.8,441.482,02-2025
8317800709,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8297421440,599.004,-109.445,-204.1164,285.4386,02-2025
8309148524,798.998,-145.989,-89.09,563.9209999999999,02-2025
8318423346,798.998,-145.989,-86.1164,566.8946,02-2025
8286650917,949.001,-173.395,-90.86,684.745,02-2025
8311756961,798.998,-145.989,-181.72,471.29100000000005,02-2025
8291030393,798.998,-145.989,-134.52,518.491,02-2025
8298655572,798.998,-145.989,-176.9764,476.0346,02-2025
8317349291,799.008,-145.989,-80.2164,572.7946,02-2025
8290359538,848.999,-155.125,-97.9164,595.9586,02-2025
8312515848,798.998,-145.989,-86.1164,566.8946,02-2025
8297702683,949.001,-173.396,-181.72,593.884,02-2025
8303951363,799.008,-145.989,-86.1164,566.8946,02-2025
8311923162,798.998,-145.989,-181.72,471.291,02-2025
8313904962,999.002,-182.531,-90.86,725.6089999999999,02-2025
8318669523,799.008,-145.989,-176.9764,476.0346,02-2025
8299845046,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8283419241,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8290585079,799.008,-145.989,-86.1164,566.8946,02-2025
8295767304,848.999,-155.125,-218.3,475.575,02-2025
8305698361,949.001,-173.396,-181.72,593.884,02-2025
8321774338,698.9960000000001,-127.717,-80.24,491.043,02-2025
8310997631,999.002,-182.531,-181.72,634.749,02-2025
8301110516,798.998,-145.989,-80.2164,572.7946,02-2025
8316405746,798.998,-145.989,-86.1164,566.8946,02-2025
8320112654,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8304470956,599.004,-109.445,-177.0,312.555,02-2025
8313353224,998.992,-182.531,-90.8364,725.6326,02-2025
8296605745,499.002,-91.174,-204.14,203.68600000000004,02-2025
8298909709,599.004,-109.445,-120.3364,369.2186,02-2025
8307738249,799.008,-145.989,-86.1164,566.8946,02-2025
8308156111,599.004,-109.445,-204.1164,285.4386,02-2025
8309074783,798.998,-145.989,-176.9764,476.0346,02-2025
8310370866,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8299003402,599.004,-109.445,-177.0,312.555,02-2025
8311805116,599.004,-109.445,-204.1164,285.4386,02-2025
8295584971,599.0039999999999,-109.445,-76.6764,412.8786,02-2025
8302835400,899.0,-164.26,-218.3,516.44,02-2025
8307533844,599.004,-109.445,-167.5364,322.0186,02-2025
8318422926,798.998,-145.989,-90.86,562.151,02-2025
8296277021,599.004,-109.445,-70.7764,418.7786,02-2025
8297236472,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8323215369,699.0060000000001,-127.717,-80.24,491.043,02-2025
8285880667,798.998,-145.989,-176.9764,476.0346,02-2025
8310665015,799.008,-145.989,-80.2164,572.7946,02-2025
8313910625,798.998,-145.989,-181.72,471.291,02-2025
8298980081,599.0039999999999,-109.445,-87.32,402.235,02-2025
8300820178,798.998,-145.989,-176.9764,476.0346,02-2025
8320406197,798.998,-145.989,-86.1164,566.8946,02-2025
8284372521,798.998,-145.989,-181.72,471.291,02-2025
8297169906,749.0079999999999,-136.853,-86.14,526.0070000000001,02-2025
8290964505,649.005,-118.581,-77.8564,452.5626,02-2025
8301250638,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8307702143,949.001,-173.396,-181.72,593.884,02-2025
8298937813,599.0039999999999,-109.445,-96.76,392.795,02-2025
8309597257,798.998,-145.989,-86.1164,566.8946,02-2025
8310533476,698.9960000000001,-127.718,-177.0,394.282,02-2025
8296115081,949.001,-173.396,-133.3164,642.2876000000001,02-2025
8297648775,899.0,-164.261,-181.72,553.0189999999999,02-2025
8297865525,798.998,-145.989,-86.1164,566.8946,02-2025
8317498794,599.004,-109.447,-177.0,312.55299999999994,02-2025
8292792628,698.9960000000001,-127.717,-86.14,485.143,02-2025
8315946829,599.004,-109.445,-204.1164,285.4386,02-2025
8298539785,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8304289032,799.008,-145.989,-84.96,568.0509999999999,02-2025
8288023346,798.998,-145.989,-181.72,471.291,02-2025
8294995071,798.998,-145.989,-90.86,562.151,02-2025
8296304972,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8315597923,999.002,-182.531,-181.6964,634.7726,02-2025
8317049120,948.99,-173.396,-83.7564,691.8476,02-2025
8309295898,599.004,-109.445,-77.8564,411.6986,02-2025
8317431330,949.001,-173.396,-83.7564,691.8476,02-2025
8293591297,599.004,-109.447,-84.37,405.183,02-2025
8293446319,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8309586449,799.008,-145.989,-86.1164,566.8946,02-2025
8293394575,848.999,-155.125,-218.3,475.575,02-2025
8296310886,599.004,-109.447,-86.14,403.413,02-2025
8290075776,599.004,-109.445,-87.32,402.235,02-2025
8302417799,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8314764542,649.006,-118.581,-77.8564,452.5626,02-2025
8317718844,798.998,-145.989,-176.9764,476.0346,02-2025
8291745944,798.998,-145.989,-176.9764,476.0346,02-2025
8293513810,848.999,-155.125,-214.7364,479.1386,02-2025
8317873609,798.998,-145.989,-176.9764,476.0346,02-2025
8317893218,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8289591750,798.998,-145.987,-90.86,562.153,02-2025
8293805768,698.9960000000001,-127.718,-177.0,394.282,02-2025
8308807454,798.998,-145.989,-181.72,471.291,02-2025
8318974574,798.998,-145.989,-181.72,471.291,02-2025
8313981507,698.9960000000001,-127.718,-177.0,394.282,02-2025
8316619460,798.998,-145.989,-86.1164,566.8946,02-2025
8311703461,949.001,-173.396,-90.86,684.744,02-2025
8323707232,948.99,-173.396,-83.7564,691.8476,02-2025
8292000563,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8306132664,599.004,-109.445,-204.1164,285.4386,02-2025
8310379173,798.998,-145.989,-181.72,471.29100000000005,02-2025
8314912021,798.998,-145.989,-181.72,471.2910000000001,02-2025
8293574205,798.998,-145.989,-176.9764,476.0346,02-2025
8297695962,599.004,-109.445,-177.0,312.555,02-2025
8303839938,798.998,-145.989,-86.1164,566.8946,02-2025
8304862625,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8306851944,699.0060000000001,-127.717,-86.14,485.143,02-2025
8300486693,699.0060000000001,-127.718,-86.14,485.14200000000005,02-2025
8285066139,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8300431506,599.004,-109.447,-96.76,392.793,02-2025
8320692486,599.0039999999999,-109.445,-87.32,402.235,02-2025
8285203846,948.99,-173.395,-90.86,684.745,02-2025
8289192144,798.998,-145.989,-176.9764,476.0346,02-2025
8297912024,599.004,-109.445,-142.1664,347.3886,02-2025
8318992664,798.998,-145.989,-86.1164,566.8946,02-2025
8314996641,798.998,-145.988,-90.86,562.1519999999999,02-2025
8296161888,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8312025625,699.0060000000001,-127.718,-79.0364,492.2456,02-2025
8282902037,949.001,-173.396,-181.72,593.884,02-2025
8319700701,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8297107045,748.9970000000001,-136.852,-86.14,526.008,02-2025
8299932437,798.998,-145.989,-134.52,518.491,02-2025
8308404870,698.9960000000001,-127.718,-73.1364,498.14560000000006,02-2025
8298891572,599.004,-109.445,-70.7764,418.7786,02-2025
8302788806,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8308069070,798.998,-145.989,-181.72,471.2910000000001,02-2025
8294174016,798.998,-145.989,-86.1164,566.8946,02-2025
8304620722,599.004,-109.445,-204.1164,285.4386,02-2025
8313021696,599.004,-109.445,-151.63,337.92499999999995,02-2025
8317370291,499.002,-91.174,-75.4964,332.3296,02-2025
8287397896,748.9970000000001,-136.853,-86.14,526.007,02-2025
8306860809,799.008,-145.988,-90.86,562.1519999999999,02-2025
8299544264,698.9960000000001,-127.718,-177.0,394.282,02-2025
8301216796,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8314715352,599.004,-109.446,-96.76,392.794,02-2025
8286908938,718.998,-131.372,-77.7384,509.8895999999999,02-2025
8290094114,798.998,-145.989,-176.9764,476.0346,02-2025
8320197509,798.998,-145.989,-84.3464,568.6646,02-2025
8308655854,899.0,-164.26,-99.0964,635.6436,02-2025
8309119849,798.998,-145.989,-134.52,518.491,02-2025
8319234057,998.992,-182.531,-84.96,731.509,02-2025
8321177255,599.0039999999999,-109.445,-80.24,409.315,02-2025
8285723013,848.999,-155.125,-101.48,592.395,02-2025
8301080998,798.998,-145.989,-181.72,471.291,02-2025
8303532445,599.004,-109.445,-213.58,275.975,02-2025
8307903815,798.998,-145.989,-90.86,562.151,02-2025
8296712098,949.001,-173.396,-181.72,593.884,02-2025
8298694720,599.004,-109.447,-213.58,275.97300000000007,02-2025
8317403077,799.008,-145.989,-80.2164,572.7946,02-2025
8311480578,799.008,-145.989,-86.1164,566.8946,02-2025
8295755560,798.998,-145.989,-176.9764,476.0346,02-2025
8297367874,599.0039999999999,-109.445,-96.76,392.795,02-2025
8319343813,599.0039999999999,-109.445,-96.76,392.795,02-2025
8320760221,798.998,-145.989,-84.3464,568.6646,02-2025
8289980662,799.008,-145.989,-181.72,471.291,02-2025
8291791730,899.0,-164.26,-218.3,516.44,02-2025
8306007143,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8308794022,798.998,-145.989,-90.86,562.151,02-2025
8314584544,599.004,-109.445,-204.1164,285.4386,02-2025
8138900631,949.001,-173.396,-100.2764,675.3276000000001,02-2025
8296270203,798.998,-145.989,-176.9764,476.0346,02-2025
8301803897,798.998,-145.989,-181.72,471.291,02-2025
8304957015,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8304298102,798.998,-145.989,-181.72,471.29100000000005,02-2025
8316583782,698.9960000000001,-127.716,-86.14,485.144,02-2025
8319623928,798.998,-145.989,-176.9764,476.0346,02-2025
8297678299,698.9960000000001,-127.718,-177.0,394.282,02-2025
8304790904,798.998,-145.989,-181.72,471.291,02-2025
8307592952,798.998,-145.988,-181.72,471.2920000000001,02-2025
8303756098,799.008,-145.989,-80.2164,572.7946,02-2025
8310157645,798.998,-145.989,-176.9764,476.0346,02-2025
8319840642,798.998,-145.989,-86.1164,566.8946,02-2025
8292133472,798.998,-145.989,-181.72,471.291,02-2025
8291836670,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8301542465,798.998,-145.989,-89.09,563.9209999999999,02-2025
8313137875,849.0100000000001,-155.125,-92.04,601.8349999999999,02-2025
8281720809,798.998,-145.989,-181.72,471.291,02-2025
8298780442,798.998,-145.989,-181.72,471.291,02-2025
8301843784,798.998,-145.989,-176.9764,476.0346,02-2025
8305925434,599.004,-109.445,-87.2964,402.2586,02-2025
8311427074,999.002,-182.531,-181.6964,634.7726,02-2025
8316097038,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8317045648,798.998,-145.989,-90.86,562.151,02-2025
8322088969,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8305767247,599.004,-109.445,-77.8564,411.6986,02-2025
8321840298,599.004,-109.445,-80.24,409.315,02-2025
8296088518,798.998,-145.989,-86.1164,566.8946,02-2025
8300340737,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8307459403,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8313466442,599.004,-109.445,-204.1164,285.4386,02-2025
8284389432,949.001,-173.397,-181.72,593.883,02-2025
8299111120,599.004,-109.445,-204.1164,285.4386,02-2025
8320762307,948.99,-173.396,-83.7564,691.8476,02-2025
8289134685,599.004,-109.445,-86.14,403.415,02-2025
8299921098,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8294629877,848.999,-155.125,-156.35,537.525,02-2025
8299210961,798.998,-145.989,-84.3464,568.6646,02-2025
8305506383,799.008,-145.989,-86.1164,566.8946,02-2025
8306210980,798.998,-145.989,-181.72,471.291,02-2025
8287091186,798.998,-145.989,-181.72,471.291,02-2025
8310645330,798.998,-145.989,-86.1164,566.8946,02-2025
8310699595,848.999,-155.125,-218.3,475.575,02-2025
8317830504,799.008,-145.989,-81.9864,571.0246,02-2025
8318196331,798.998,-145.989,-181.72,471.291,02-2025
8321920043,798.998,-145.989,-176.9764,476.0346,02-2025
8323183114,649.006,-118.581,-71.9564,458.4626,02-2025
8288841253,798.998,-145.989,-181.72,471.29100000000005,02-2025
8291426869,798.998,-145.989,-86.1164,566.8946,02-2025
8286622112,798.998,-145.989,-129.7764,523.2346,02-2025
8291620809,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8297952363,699.0060000000001,-127.718,-80.24,491.0419999999999,02-2025
8297755212,798.998,-145.989,-86.1164,566.8946,02-2025
8313891644,798.998,-145.989,-90.86,562.151,02-2025
8300324654,599.004,-109.445,-83.7564,405.7986,02-2025
8302746033,599.0039999999999,-109.445,-87.2964,402.2586,02-2025
8304012265,798.998,-145.989,-181.72,471.291,02-2025
8310363622,798.998,-145.989,-181.72,471.291,02-2025
8288675958,949.001,-173.396,-181.72,593.884,02-2025
8293315160,599.004,-109.445,-213.58,275.975,02-2025
8294936903,649.006,-118.581,-77.8564,452.5626,02-2025
8301503608,698.9960000000001,-127.718,-177.0,394.282,02-2025
8317854197,799.008,-145.989,-86.1164,566.8946,02-2025
8318669520,799.008,-145.988,-134.52,518.492,02-2025
8297860837,798.998,-145.989,-90.86,562.151,02-2025
8294674563,798.998,-145.989,-176.9764,476.0346,02-2025
8308717640,999.002,-182.531,-90.86,725.609,02-2025
8309861959,599.004,-109.445,-204.1164,285.4386,02-2025
8287756558,899.01,-164.26,-84.96,649.78,02-2025
8317081751,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8301791642,599.0039999999999,-109.445,-76.6764,412.8786,02-2025
8307487380,999.002,-182.531,-218.2764,598.1926000000001,02-2025
8316180448,799.008,-145.989,-86.1164,566.8946,02-2025
8322204295,599.0039999999999,-109.445,-76.6764,412.8786,02-2025
8298537745,649.005,-118.581,-168.7164,361.7026,02-2025
8321195966,798.998,-145.989,-90.86,562.151,02-2025
8289705038,798.998,-145.989,-176.9764,476.0346,02-2025
8296525042,698.9960000000001,-127.718,-177.0,394.2819999999999,02-2025
8303751241,599.004,-109.445,-213.58,275.975,02-2025
8322452159,948.99,-173.396,-83.7564,691.8476,02-2025
8287930615,798.998,-145.989,-86.1164,566.8946,02-2025
8310230377,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8298172381,798.998,-145.989,-181.72,471.291,02-2025
8319312403,798.998,-145.989,-176.9764,476.0346,02-2025
8294428968,599.004,-109.445,-213.58,275.975,02-2025
8312667993,798.998,-145.989,-86.1164,566.8946,02-2025
8322471111,799.008,-145.989,-84.3464,568.6646,02-2025
8302187344,999.002,-182.531,-181.72,634.749,02-2025
8316299575,798.998,-145.989,-176.9764,476.0346,02-2025
8309828769,599.004,-109.445,-77.8564,411.6986,02-2025
8296492267,798.998,-145.989,-181.72,471.291,02-2025
8311887478,599.004,-109.445,-204.1164,285.4386,02-2025
8299199223,698.9960000000001,-127.718,-177.0,394.282,02-2025
8311020266,798.998,-145.989,-181.72,471.291,02-2025
8314084516,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8316627094,698.9960000000001,-127.717,-84.37,486.913,02-2025
8295157738,599.004,-109.445,-213.58,275.975,02-2025
8290021630,798.998,-145.989,-176.9764,476.0346,02-2025
8291325353,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8305184548,799.008,-145.989,-86.1164,566.8946,02-2025
8282153025,712.005,-130.092,-177.0,404.908,02-2025
8296318049,649.005,-118.581,-168.7164,361.7026,02-2025
8297212690,599.004,-109.445,-86.14,403.415,02-2025
8304649362,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8286599375,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8292201899,948.99,-173.396,-83.7564,691.8476,02-2025
8305767246,599.004,-109.445,-79.0364,410.5186,02-2025
8300214152,649.005,-118.581,-77.8564,452.5626,02-2025
8309416663,949.001,-173.397,-134.52,641.0830000000001,02-2025
8316264911,798.998,-145.989,-84.3464,568.6646,02-2025
8294564588,599.004,-109.447,-96.76,392.793,02-2025
8295899606,848.999,-155.125,-87.2964,606.5786,02-2025
8294782664,599.004,-109.445,-213.58,275.975,02-2025
8296942880,798.998,-145.989,-176.9764,476.0346,02-2025
8301509046,799.008,-145.989,-80.2164,572.7946,02-2025
8303238343,599.004,-109.445,-213.58,275.975,02-2025
8296352849,948.99,-173.396,-83.7564,691.8476,02-2025
8298289731,798.998,-145.989,-134.52,518.491,02-2025
8301407638,599.004,-109.445,-167.5364,322.0186,02-2025
8293765176,798.998,-145.989,-181.72,471.291,02-2025
8284821582,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8299469089,599.0039999999999,-109.446,-80.24,409.314,02-2025
8308433298,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8314178024,798.998,-145.989,-90.86,562.1510000000001,02-2025
8285891664,799.008,-145.989,-90.86,562.151,02-2025
8289478626,599.004,-109.445,-177.0,312.555,02-2025
8289963380,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8293844426,599.004,-109.445,-77.8564,411.6986,02-2025
8293304335,698.9960000000001,-127.718,-169.8964,401.38560000000007,02-2025
8289803605,798.998,-145.989,-129.7764,523.2346,02-2025
8285631846,798.998,-145.989,-181.72,471.291,02-2025
8314731633,599.004,-109.445,-76.6764,412.8786,02-2025
8283937668,798.998,-145.989,-176.9764,476.0346,02-2025
8286291582,798.998,-145.989,-86.1164,566.8946,02-2025
8299211309,599.004,-109.445,-96.76,392.795,02-2025
8316337007,949.001,-173.396,-217.0964,558.5076,02-2025
8307874115,649.006,-118.581,-71.9564,458.4626,02-2025
8303770456,499.002,-91.175,-204.14,203.685,02-2025
8307935180,949.001,-173.396,-90.86,684.7439999999999,02-2025
8322209733,798.998,-145.989,-86.1164,566.8946,02-2025
8288496769,798.998,-145.989,-176.9764,476.0346,02-2025
8294674566,798.998,-145.989,-86.1164,566.8946,02-2025
8317073380,599.0039999999999,-109.445,-77.8564,411.6986,02-2025
8284256032,798.998,-145.989,-176.9764,476.0346,02-2025
8290900909,798.998,-145.989,-86.1164,566.8946,02-2025
8301475013,599.004,-109.447,-213.58,275.973,02-2025
8306834461,798.998,-145.989,-129.7764,523.2346,02-2025
8313123413,949.001,-173.395,-90.86,684.745,02-2025
8313714734,599.0039999999999,-109.445,-87.32,402.235,02-2025
8297035840,599.004,-109.445,-204.1164,285.4386,02-2025
8318547355,999.002,-182.531,-181.72,634.749,02-2025
8285484248,798.998,-145.989,-90.86,562.151,02-2025
8307883139,798.998,-145.989,-176.9764,476.0346,02-2025
8320793331,798.998,-145.989,-89.09,563.9210000000002,02-2025
8283068328,698.9960000000001,-127.717,-86.14,485.143,02-2025
8289592811,599.004,-109.446,-96.76,392.794,02-2025
8305428469,999.002,-182.531,-218.3,598.1690000000001,02-2025
8298159577,599.004,-109.445,-213.58,275.975,02-2025
8306478976,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8294480321,599.004,-109.445,-87.2964,402.2586,02-2025
8298225878,798.998,-145.989,-176.9764,476.0346,02-2025
8302960097,798.998,-145.989,-86.1164,566.8946,02-2025
8312542940,848.999,-155.125,-101.48,592.395,02-2025
8291642608,599.004,-109.445,-77.8564,411.6986,02-2025
8316238935,798.998,-145.989,-86.1164,566.8946,02-2025
8322288904,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8311198493,798.998,-145.989,-176.9764,476.0346,02-2025
8317248166,799.008,-145.989,-90.86,562.151,02-2025
8282771236,712.005,-130.094,-129.8,452.1060000000001,02-2025
8287463679,798.998,-145.989,-176.9764,476.0346,02-2025
8293584482,499.002,-91.174,-87.32,320.50600000000003,02-2025
8305289629,649.006,-118.581,-71.9564,458.4626,02-2025
8319435115,798.998,-145.989,-86.1164,566.8946,02-2025
8288876738,798.998,-145.989,-181.72,471.291,02-2025
8296637700,948.99,-173.396,-180.5164,595.0876000000001,02-2025
8308464070,649.005,-118.581,-168.7164,361.7026,02-2025
8311891568,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8293223210,699.0060000000001,-127.718,-86.14,485.14200000000005,02-2025
8314047790,699.0060000000001,-127.718,-77.2664,494.01560000000006,02-2025
8298701283,599.0039999999999,-109.445,-87.32,402.235,02-2025
8300298873,798.998,-145.989,-86.1164,566.8946,02-2025
8322478000,649.006,-118.581,-77.8564,452.5626,02-2025
8311916372,599.004,-109.445,-204.1164,285.4386,02-2025
8301490990,599.004,-109.447,-96.76,392.793,02-2025
8303829197,848.999,-155.125,-218.3,475.575,02-2025
8310396766,599.004,-109.445,-167.5364,322.0186,02-2025
8290653376,998.992,-182.531,-92.04,724.4290000000001,02-2025
8299835222,848.999,-155.125,-214.7364,479.1386,02-2025
8313790444,599.004,-109.445,-76.6764,412.8786,02-2025
8317759105,599.0039999999999,-109.445,-70.7764,418.7786,02-2025
8291344086,798.998,-145.989,-134.52,518.491,02-2025
8309034300,798.998,-145.989,-90.86,562.151,02-2025
8315842936,599.0039999999999,-109.445,-204.1164,285.4386,02-2025
8316399157,799.008,-145.989,-80.2164,572.7946,02-2025
8288444837,798.998,-145.989,-176.9764,476.0346,02-2025
8318082146,799.008,-145.989,-80.2164,572.7946,02-2025
8302877802,999.002,-182.531,-101.48,714.989,02-2025
8313005114,798.998,-145.988,-90.86,562.152,02-2025
8291761091,949.001,-173.396,-181.72,593.884,02-2025
8309228650,798.998,-145.989,-90.86,562.151,02-2025
8312355403,698.9960000000001,-127.718,-129.8,441.482,02-2025
8323090032,599.0039999999999,-109.445,-87.32,402.235,02-2025
8291285593,899.0,-164.26,-215.9164,518.8235999999999,02-2025
8319263095,949.001,-173.396,-181.72,593.884,02-2025
8293058018,798.998,-145.989,-176.9764,476.0346,02-2025
8296347911,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8286434841,798.998,-145.989,-86.1164,566.8946,02-2025
8297600711,599.004,-109.445,-87.2964,402.2586,02-2025
8310710418,698.9960000000001,-127.717,-177.0,394.283,02-2025
8297911995,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8298909254,649.005,-118.581,-168.7164,361.7026,02-2025
8304010085,798.998,-145.989,-181.72,471.291,02-2025
8285139075,999.002,-182.533,-218.3,598.167,02-2025
8290245347,949.001,-173.396,-181.72,593.884,02-2025
8308417422,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8316705665,949.001,-173.396,-89.6564,685.9476000000001,02-2025
8319843012,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8296800865,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8298666364,949.001,-173.395,-134.52,641.085,02-2025
8296836453,698.9960000000001,-127.718,-177.0,394.282,02-2025
8317290392,798.998,-145.989,-181.72,471.291,02-2025
8308344422,599.004,-109.445,-87.2964,402.2586,02-2025
8319998797,798.998,-145.989,-84.3464,568.6646,02-2025
8282442193,949.001,-173.396,-180.5164,595.0876000000001,02-2025
8296347391,949.001,-173.396,-181.72,593.884,02-2025
8299310126,798.998,-145.989,-90.86,562.151,02-2025
8308655849,848.999,-155.125,-92.6064,601.2686,02-2025
8301915252,798.998,-145.989,-176.9764,476.0346,02-2025
8304055492,798.998,-145.989,-176.9764,476.0346,02-2025
8286781768,523.9920000000001,-95.742,-87.32,340.938,02-2025
8301490439,649.006,-118.581,-81.42,448.999,02-2025
8301824604,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8316746755,798.998,-145.989,-176.9764,476.0346,02-2025
8311997510,798.998,-145.989,-176.9764,476.0346,02-2025
8312359722,798.998,-145.989,-181.72,471.291,02-2025
8302197327,798.998,-145.988,-90.86,562.152,02-2025
8308451845,949.001,-173.396,-181.72,593.884,02-2025
8321954513,799.008,-145.987,-90.86,562.1530000000001,02-2025
8288054301,699.0060000000001,-127.717,-80.24,491.043,02-2025
8301012865,599.0039999999999,-109.445,-87.2964,402.2586,02-2025
8291371439,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8299228986,798.998,-145.989,-181.72,471.291,02-2025
8317616451,599.004,-109.445,-77.8564,411.6986,02-2025
8282233209,575.001,-105.061,-166.97,302.96899999999994,02-2025
8296932122,849.0100000000001,-155.125,-88.4764,605.3986,02-2025
8312813822,599.004,-109.445,-96.76,392.795,02-2025
8305612464,798.998,-145.989,-176.9764,476.0346,02-2025
8321162093,798.998,-145.989,-86.1164,566.8946,02-2025
8289376827,599.004,-109.445,-86.14,403.415,02-2025
8294123949,699.0060000000001,-127.718,-73.1364,498.14560000000006,02-2025
8293048493,948.99,-173.396,-89.6564,685.9476000000001,02-2025
8299125114,499.002,-91.174,-192.3164,215.50960000000003,02-2025
8279151655,798.998,-145.989,-181.72,471.291,02-2025
8298289732,798.998,-145.989,-181.72,471.291,02-2025
8309487289,698.9960000000001,-127.718,-79.0364,492.2456,02-2025
8317616241,499.002,-91.174,-75.4964,332.3296,02-2025
8285988031,798.998,-145.989,-86.1164,566.8946,02-2025
8289956724,798.998,-145.989,-176.9764,476.0346,02-2025
8313777799,599.004,-109.446,-213.58,275.974,02-2025
8312112680,599.004,-109.447,-80.24,409.313,02-2025
8315629775,949.001,-173.396,-84.96,690.6439999999999,02-2025
8297150126,848.999,-155.125,-97.9164,595.9586,02-2025
